Time,UUID,RSSI
20220321 03:42:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 03:42:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74
20220321 03:42:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80
20220321 03:42:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-58
20220321 03:42:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65
20220321 03:42:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68
20220321 03:42:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:42:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 03:42:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:42:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77
20220321 03:42:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-58
20220321 03:42:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66
20220321 03:42:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 03:42:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:42:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 03:42:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:42:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75
20220321 03:42:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:42:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66
20220321 03:42:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 03:42:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:42:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 03:42:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75
20220321 03:42:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79
20220321 03:43:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:43:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66
20220321 03:43:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 03:43:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:43:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 03:43:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75
20220321 03:43:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81
20220321 03:43:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:43:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66
20220321 03:43:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 03:43:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:43:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 03:43:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75
20220321 03:43:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81
20220321 03:43:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:43:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 03:43:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67
20220321 03:43:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 03:43:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 03:43:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74
20220321 03:43:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81
20220321 03:43:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 03:43:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 03:43:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67
20220321 03:43:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 03:43:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 03:43:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74
20220321 03:43:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81
20220321 03:43:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-59
20220321 03:43:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 03:43:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63
20220321 03:43:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 03:43:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77
20220321 03:43:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80
20220321 03:43:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81
20220321 03:43:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62
20220321 03:43:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 03:43:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 03:43:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 03:43:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 03:43:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78
20220321 03:43:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81
20220321 03:43:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60
20220321 03:43:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 03:43:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 03:43:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 03:43:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73
20220321 03:43:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 03:43:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81
20220321 03:43:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-58
20220321 03:43:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60
20220321 03:43:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 03:43:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 03:43:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:43:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73
20220321 03:43:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 03:43:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-58
20220321 03:43:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60
20220321 03:43:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 03:43:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 03:43:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:43:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75
20220321 03:43:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77
20220321 03:43:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60
20220321 03:43:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67
20220321 03:43:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 03:43:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 03:43:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75
20220321 03:43:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77
20220321 03:43:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87
20220321 03:43:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61
20220321 03:43:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-62
20220321 03:43:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67
20220321 03:43:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72
20220321 03:43:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75
20220321 03:43:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77
20220321 03:43:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87
20220321 03:43:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61
20220321 03:43:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 03:43:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-62
20220321 03:43:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72
20220321 03:43:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75
20220321 03:43:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77
20220321 03:43:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86
20220321 03:43:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61
20220321 03:43:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 03:43:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66
20220321 03:43:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:43:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 03:43:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 03:43:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86
20220321 03:43:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 03:43:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66
20220321 03:43:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 03:43:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72
20220321 03:43:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73
20220321 03:43:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 03:43:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86
20220321 03:43:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62
20220321 03:43:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 03:43:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63
20220321 03:43:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:43:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77
20220321 03:43:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 03:43:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86
20220321 03:43:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-60
20220321 03:43:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62
20220321 03:43:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63
20220321 03:43:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:43:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77
20220321 03:43:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 03:43:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84
20220321 03:43:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:43:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62
20220321 03:43:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63
20220321 03:43:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:43:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77
20220321 03:43:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 03:43:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80
20220321 03:43:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:43:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62
20220321 03:43:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63
20220321 03:43:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:43:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77
20220321 03:43:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 03:43:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84
20220321 03:43:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:43:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62
20220321 03:43:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63
20220321 03:43:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75
20220321 03:43:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77
20220321 03:43:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 03:43:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84
20220321 03:47:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54
20220321 03:47:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:47:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63
20220321 03:47:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63
20220321 03:47:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 03:47:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:47:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80
20220321 03:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54
20220321 03:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54
20220321 03:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63
20220321 03:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63
20220321 03:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80
20220321 03:47:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54
20220321 03:47:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:47:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 03:47:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63
20220321 03:47:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 03:47:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:47:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 03:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60
20220321 03:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63
20220321 03:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66
20220321 03:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75
20220321 03:48:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:48:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 03:48:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63
20220321 03:48:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 03:48:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66
20220321 03:48:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:48:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
20220321 03:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 03:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63
20220321 03:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 03:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66
20220321 03:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
20220321 03:48:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:48:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 03:48:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63
20220321 03:48:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66
20220321 03:48:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:48:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75
20220321 03:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 03:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63
20220321 03:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66
20220321 03:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75
20220321 03:48:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-52
20220321 03:48:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57
20220321 03:48:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66
20220321 03:48:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 03:48:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:48:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75
20220321 03:48:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-52
20220321 03:48:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:48:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 03:48:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 03:48:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:48:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-56
20220321 03:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 03:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64
20220321 03:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67
20220321 03:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:48:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:48:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-56
20220321 03:48:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 03:48:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64
20220321 03:48:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67
20220321 03:48:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:48:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 03:48:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-54
20220321 03:48:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 03:48:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59
20220321 03:48:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61
20220321 03:48:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67
20220321 03:48:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 03:48:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:48:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-52
20220321 03:48:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-54
20220321 03:48:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 03:48:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61
20220321 03:48:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71
20220321 03:48:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 03:48:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74
20220321 03:48:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-52
20220321 03:48:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-55
20220321 03:48:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 03:48:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64
20220321 03:48:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 03:48:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71
20220321 03:48:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 03:48:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-51
20220321 03:48:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:48:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64
20220321 03:48:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 03:48:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69
20220321 03:48:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 03:48:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71
20220321 03:48:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-51
20220321 03:48:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:48:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64
20220321 03:48:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 03:48:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69
20220321 03:48:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 03:48:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73
20220321 03:48:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 03:48:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56
20220321 03:48:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64
20220321 03:48:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 03:48:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 03:48:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:48:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75
20220321 03:48:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-52
20220321 03:48:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 03:48:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64
20220321 03:48:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 03:48:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 03:48:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:48:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75
20220321 03:49:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-55
20220321 03:49:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 03:49:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 03:49:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 03:49:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:49:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75
20220321 03:49:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-55
20220321 03:49:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 03:49:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63
20220321 03:49:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 03:49:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 03:49:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:49:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75
20220321 03:49:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-52
20220321 03:49:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-53
20220321 03:49:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 03:49:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65
20220321 03:49:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 03:49:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:49:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76
20220321 03:49:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-52
20220321 03:49:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-53
20220321 03:49:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 03:49:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65
20220321 03:49:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 03:49:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74
20220321 03:49:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 03:49:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-52
20220321 03:49:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 03:49:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-58
20220321 03:49:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65
20220321 03:49:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 03:49:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:49:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75
20220321 03:49:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-51
20220321 03:49:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 03:49:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-58
20220321 03:49:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65
20220321 03:49:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 03:49:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74
20220321 03:49:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75
20220321 03:49:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-51
20220321 03:49:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54
20220321 03:49:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 03:49:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-60
20220321 03:49:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75
20220321 03:49:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
